"id","name","path__id","path__name","subCategories__id","subCategories__name"
"","","","","pcmcat230600050028","Indiana Hoosiers"
"","","","","pcmcat230600050029","Iowa  Hawkeyes"
"","","","","pcmcat230600050030","Iowa State Cyclones"
"","","","","pcmcat230600050031","Kansas Jayhawks"
"","","","","pcmcat230600050032","Kansas State Wildcats"
"","","","","pcmcat230600050033","Kentucky Wildcats"
"","","","","pcmcat230600050034","Louisville Cardinals"
"","","","","pcmcat230600050035","LSU Tigers"
"","","","","pcmcat231600050034","Marshall Thundering Herd"
"","","","","pcmcat230600050036","Maryland Terrapins"
"","","","","pcmcat231600050033","Memphis Tigers"
"","","","","pcmcat230600050037","Miami Hurricanes"
"","","","","pcmcat230600050038","Michigan State Spartans"
"","","","","pcmcat230600050039","Michigan Wolverines"
"","","","","pcmcat230600050040","Minnesota Gophers"
"","","","","pcmcat230600050041","Mississippi Rebels"
"","","","","pcmcat230600050042","Mississippi State  Bulldogs"
"","","","","pcmcat230600050043","Missouri Tigers"
"","","","","pcmcat230600050044","Nebraska Cornhuskers"
"","","","","pcmcat230600050045","North Carolina  State Wolf Pack"
"","","","","pcmcat230600050046","North Carolina Tar Heels"
"","","","","pcmcat230600050047","Notre Dame Fighting Irish"
"","","","","pcmcat230600050048","Ohio State Buckeyes"
"","","","","pcmcat230600050049","Oklahoma Sooners"
"","","","","pcmcat230600050050","Oklahoma State Cowboys"
"","","","","pcmcat230600050051","Oregon Ducks"
"","","","","pcmcat230600050052","Oregon State Beavers"
"","","","","pcmcat230600050053","Penn State Nittany Lions"
"","","","","pcmcat230600050054","Pittsburgh Panthers"
"","","","","pcmcat230600050055","Purdue Boilermakers"
"","","","","pcmcat230600050056","Rutgers Scarlet Knights"
"","","","","pcmcat230600050057","South Carolina Gamecocks"
"","","","","pcmcat243000050016","Syracuse Orangemen"
"","","","","pcmcat230600050059","Tennessee Volunteers"
"","","","","pcmcat230600050060","Texas A&M Aggies"
"","","","","pcmcat230600050061","Texas Christian Horned Frogs (TCU)"
"","","","","pcmcat230600050062","Texas Longhorns"
"","","","","pcmcat230600050063","Texas Tech Red Raiders"
"","","","","pcmcat230600050064","UCLA Bruins"
"","","","","pcmcat230600050065","USC Trojans"
"","","","","pcmcat230600050066","Utah  Utes"
"","","","","pcmcat230600050067","Virginia Cavaliers"
"","","","","pcmcat230600050068","Virginia Tech Hokies"
"","","","","pcmcat230600050069","Washington  Huskies"
"","","","","pcmcat230600050070","Washington State Cougars"
"","","","","pcmcat230600050071","West Virginia Mountaineers"
"","","","","pcmcat230600050072","Wisconsin Badgers"
"","","","","pcmcat231200050017","California Berkeley Golden Bears"
"pcmcat230600050009","Arizona State Sun Devils","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050009","Arizona State Sun Devils","",""
"pcmcat230600050010","Arizona Wildcats","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050010","Arizona Wildcats","",""
"pcmcat230600050011","Arkansas Razorbacks","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050011","Arkansas Razorbacks","",""
"pcmcat230600050012","Auburn Tigers","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050012","Auburn Tigers","",""
"pcmcat230600050015","Brigham Young Cougars","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050015","Brigham Young Cougars","",""
"pcmcat230600050022","Florida State Seminoles","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050022","Florida State Seminoles","",""
"pcmcat230600050029","Iowa  Hawkeyes","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050029","Iowa  Hawkeyes","",""
"pcmcat230600050030","Iowa State Cyclones","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050030","Iowa State Cyclones","",""
"pcmcat230600050036","Maryland Terrapins","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050036","Maryland Terrapins","",""
"pcmcat230600050039","Michigan Wolverines","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050039","Michigan Wolverines","",""
"pcmcat230600050041","Mississippi Rebels","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050041","Mississippi Rebels","",""
"pcmcat230600050042","Mississippi State  Bulldogs","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050042","Mississippi State  Bulldogs","",""
"pcmcat230600050045","North Carolina  State Wolf Pack","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050045","North Carolina  State Wolf Pack","",""
"pcmcat230600050046","North Carolina Tar Heels","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050046","North Carolina Tar Heels","",""
"pcmcat230600050048","Ohio State Buckeyes","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050048","Ohio State Buckeyes","",""
"pcmcat230600050054","Pittsburgh Panthers","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050054","Pittsburgh Panthers","",""
"pcmcat230600050060","Texas A&M Aggies","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050060","Texas A&M Aggies","",""
"pcmcat230600050061","Texas Christian Horned Frogs (TCU)","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050061","Texas Christian Horned Frogs (TCU)","",""
"pcmcat230600050065","USC Trojans","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050065","USC Trojans","",""
"pcmcat230600050066","Utah  Utes","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050066","Utah  Utes","",""
"pcmcat230600050072","Wisconsin Badgers","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat230600050007","NCAA Merchandise","",""
"","","pcmcat230600050072","Wisconsin Badgers","",""
"pcmcat230700050020","Cincinnati Reds","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat230700050020","Cincinnati Reds","",""
"pcmcat230700050021","Cleveland Indians","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat230700050021","Cleveland Indians","",""
"pcmcat230700050022","Texas Rangers","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat230700050022","Texas Rangers","",""
"pcmcat230700050023","Washington Nationals","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat230700050023","Washington Nationals","",""
"pcmcat230700050024","Oakland Athletics","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat230700050024","Oakland Athletics","",""
"pcmcat230800050017","Racks, Mounts & Accessories","abcat0500000","Computers & Tablets","",""
"","","abcat0507000","Computer Cards & Components","",""
"","","pcmcat230800050017","Racks, Mounts & Accessories","",""
"pcmcat230800050018","Movie & Music Cards","abcat0600000","Movies & Music","pcmcat231300050004","Netflix"
"","","pcmcat230800050018","Movie & Music Cards","pcmcat212200050004","CinemaNow"
"","","","","pcmcat261300050015","On Demand"
"","","","","pcmcat264200050008","Prepaid Cards"
"","","","","pcmcat264200050009","Subscription Cards"
"","","","","pcmcat340300050003","CinemaNow Gift Cards"
"","","","","pcmcat340300050004","Hulu Gift Cards"
"","","","","pcmcat371500050006","Google Play Cards"
"","","","","pcmcat372100050003","Netflix Gift Cards"
"","","","","pcmcat281200050013","iTunes Gift Cards"
"","","","","pcmcat340300050006","Pandora Gift Cards"
"","","","","pcmcat340300050007","Spotify Gift Cards"
"pcmcat230800050019","Gaming Headsets","abcat0700000","Video Games","",""
"","","abcat0715000","Video Game Accessories","",""
"","","pcmcat230800050019","Gaming Headsets","",""
"pcmcat230900050001","Best Buy For Business","pcmcat230900050001","Best Buy For Business","pcmcat154200050035","Small Business & Home Office Essentials"
"","","","","pcmcat356600050000","BBFB sub1"
"","","","","pcmcat356600050001","BBFB sub2"
"","","","","pcmcat356600050002","BBFB sub3"
"pcmcat231000050008","Marine Audio Accessories","abcat0300000","Car Electronics & GPS","",""
"","","pcmcat156300050006","Marine & Powersports","",""
"","","pcmcat156300050010","Marine Audio","",""
"","","pcmcat231000050008","Marine Audio Accessories","",""
"pcmcat231000050009","Marine GPS","abcat0300000","Car Electronics & GPS","",""
"","","pcmcat156300050006","Marine & Powersports","",""
"","","pcmcat156500050038","Marine GPS & Navigation","",""
"","","pcmcat231000050009","Marine GPS","",""
"pcmcat231000050014","Marine VHF Radio","abcat0300000","Car Electronics & GPS","",""
"","","pcmcat156300050006","Marine & Powersports","",""
"","","pcmcat216600050013","Marine Radio & Communication","",""
"","","pcmcat231000050014","Marine VHF Radio","",""
"pcmcat231000050017","Marine Cables & Networking","abcat0300000","Car Electronics & GPS","",""
"","","pcmcat156300050006","Marine & Powersports","",""
"","","pcmcat156500050039","Marine Accessories & Lighting","",""
"","","pcmcat231000050017","Marine Cables & Networking","",""
"pcmcat231600050059","Milwaukee Brewers","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050059","Milwaukee Brewers","",""
"pcmcat231600050060","Kansas City Royals","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050060","Kansas City Royals","",""
"pcmcat231600050061","Houston Astros","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050061","Houston Astros","",""
"pcmcat231600050062","Baltimore Orioles","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050062","Baltimore Orioles","",""
"pcmcat231600050063","San Francisco Giants","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050063","San Francisco Giants","",""
"pcmcat231600050064","Colorado Rockies","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050064","Colorado Rockies","",""
"pcmcat231600050065","Miami Marlins","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050065","Miami Marlins","",""
"pcmcat231600050066","Tampa Bay Rays","pcmcat242800050021","Health, Fitness & Beauty","",""
"","","pcmcat230600050006","Sports Fan Shop","",""
"","","pcmcat226200050017","MLB Merchandise","",""
"","","pcmcat231600050066","Tampa Bay Rays","",""
"pcmcat231700050018","Smart  Home Theater Systems","abcat0200000","Audio","",""
"","","pcmcat241600050001","Home Audio","",""
"","","abcat0203000","Home Theater Systems","",""
"","","pcmcat231700050018","Smart  Home Theater Systems","",""
"pcmcat231800050014","PC Headsets","pcmcat128500050004","Name Brands","",""
"","","pcmcat214100050013","Corsair","",""
"","","pcmcat231800050014","PC Headsets","",""
"pcmcat232000050000","Buy Back FAQ","pcmcat144600050035","More Categories","",""
"","","pcmcat232000050000","Buy Back FAQ","",""
"pcmcat232000050001","Buy Back How To","pcmcat144600050035","More Categories","",""
"","","pcmcat232000050001","Buy Back How To","",""
"pcmcat232200050002","Garage Site 110.220","pcmcat144600050035","More Categories","",""
"","","pcmcat232200050001","Electric Vehicle Garage Site Survey","",""
"","","pcmcat232200050002","Garage Site 110.220","",""
"pcmcat232200050003","Garage Site FAQ","pcmcat144600050035","More Categories","",""
"","","pcmcat232200050001","Electric Vehicle Garage Site Survey","",""
"","","pcmcat232200050003","Garage Site FAQ","",""
"pcmcat232500050014","SoW and Pricing","abcat0300000","Car Electronics & GPS","",""
"","","pcmcat156300050006","Marine & Powersports","",""
"","","pcmcat156300050009","Marine Installation Services","",""
"","","pcmcat232500050014","SoW and Pricing","",""
"pcmcat232700050001","Dell All-in-One Computers","pcmcat128500050004","Name Brands","",""
"","","pcmcat140500050010","Dell Computers","",""
"","","pcmcat140500050012","Dell Desktops","",""
"","","pcmcat232700050001","Dell All-in-One Computers","",""
"pcmcat232700050003","PlayStation Move Accessories","abcat0700000","Video Games","",""
